gunda	ɡũdɐ
guri	ɡuɾi
guru	ɡuɾu
h	ɐɣa
há	a
habilidade	abiliðaðɨ
habitação	ɐβitɐsɐ̃w̃
habitante	ɐbitɐ̃tɨ
habitar	ɐβitaɾ
hábito	aβitu
haia	ajɐ
haja	aʒɐ
hamburger	ɐ̃burɡer
hangul	ɐ̃ɡul
harmonia	ɐɾmuniɐ
harmonioso	ɐɾmunjozu
harmonizar	ɐɾmunizaɾ
harpa	aɾpɐ
hasta	aʃtɐ
haste	aʃtɨ
hater	ʁejteɾ
havai	avaj
havendo	ɐvẽdu
haver	ɐveɾ
haverá	ɐvɨɾa
haveria	ɐvɨɾiɐ
havia	ɐviɐ
hebreia	iβɾɐjɐ
hebreia	iβɾejɐ
hebreu	iβɾew
hécate	ɛkɐtɨ
hei	ej
hein	ẽj̃
heleno	ilɛnu
heliocêntrico	ɛljosẽtɾiku
henrique	ẽʁikɨ
henriques	ẽʁikɨʃ
heptágono	ɛptaɣunu
heráldico	eɾaɫdiku
heráldico	ɛɾaɫdiku
herança	iɾɐ̃sɐ
herança	eɾɐ̃sɐ
heranças	ɪɾãsəʃ
herdar	eɾðaɾ
herdar	eɾdaɾ
herdeiro	iɾðɐjɾu
herdeiro	iɾðejɾu
herdeiro	eɾðɐjɾu
herdeiro	eɾðejɾu
herói	eɾɔj
herói	iɾɔj
hétero	ɛteɾu
heterossexual	ɛteɾuseksuaɫ
hexa	ɛksa
hexágono	ɛzaɣunu
hibernal	iβɨɾnaɫ
hibernar	iβɨɾnaɾ
hidrelétrico	idɾelɛtɾiku
hidroelétrico	idɾoelɛtɾiku
hidrogénio	idɾɔʒɛniu
hidrografia	idɾoɡɾafia
hiena	jenɐ
higiene	iʒjɛnɨ
higienização	iʒienizasɐ̃w̃
hindu	ĩdu
hino	inu
hipódromo	ipɔðɾumu
hipogrifo	ipɔɣɾifu
hipopótamo	ipɔpɔtɐmu
hipótese	ipɔtəzə
hirto	iɾtu
história	iʃtɔɾjɐ
histórias	iʃtɔɾjɐʃ
historicamente	iʃtɔɾikɐmẽtɨ
histórico	iʃtɔɾiku
hodiernamente	odʒieɾnamẽtʃi
hoje	oʒɨ
holanda	ɔlɐ̃dɐ
holandês	ɔlɐ̃deʃ
holofote	ɔlɔfɔtɨ
homem	ɔmẽɪ̯
homenagem	ɔmɨnaʒɐ̃j̃
homenagem	ɔmɨnaʒẽj̃
homologação	omoloɡasɐ̃w̃
homossexual	omoseksuaɫ
honestidade	unɛʃtiðaðɨ
honesto	onɛʃtu
honesto	ɔnɛʃtu
honesto	unɛʃtu
honra	õʁɐ
honrado	õʁaðu
honroso	õʁozu
hóplon	ɔplõ
hora	ɔɾɐ
horário	ɔɾaɾju
horário	oɾaɾju
horário	uɾaɾju
horas	ɔɾɐʃ
horizonte	ɔɾizõtɨ
horrível	ɔʁivɛɫ
horror	ɔʁoɾ
horta	ɔɾtɐ
horta	ɔɾtɐ
hortelã	ɔɾtɨlɐ̃
hortelão	ɔɾtɨlɐ̃w̃
hospedagem	ɔʃpɨðaʒɐ̃j̃
hospício	ɔʃpisju
hospital	ɔʃpitaɫ
hospitalar	ɔʃpitɐlaɾ
hospitaleiro	ɔʃpitɐlɐjɾu
hospitalidade	ɔʃpitɐliðaðɨ
hospitalizar	ɔʃpitɐlizaɾ
hoste	ɔʃtɨ
hostil	uʃtiɫ
hotel	ɔtɛɫ
houve	owvɨ
houvesse	owvɛsɨ
hulha	uʎɐ
humana	umanɐ
humanidade	umɐniðaðɨ
humano	umɐnu
humidade	umiðaðɨ
húmido	umiðu
humildade	umiɫðaðɨ
humilde	umiɫdɨ
humilhação	umiʎɐsɐ̃w̃
humo	umu
humor	umoɾ
húmus	umuʃ
hungria	ũɡɾiɐ
ia	iɐ
iam	iɐ̃w̃
iate	jatɨ
ibéria	iβɛɾjɐ
ibérico	iβɛɾiku
iberismo	iβɨɾiʒmu
içado	isaðu
içar	isaɾ
iço	isu
ícone	ikɔnɨ
ícone	ikunɨ
icônico	ikoniku
ida	iðɐ
idade	iðaðɨ
ideal	iðjaɫ
ideia	iðɐjɐ
ideia	iðejɐ
ideias	iðɐjɐʃ
identidade	idẽtiðaðɨ
ideologia	iðjuluʒiɐ
idílio	iðilju
idioma	iðjomɐ
idiossincrasia	iðjɔsĩkɾɐziɐ
ido	iðu
idolatrar	iðulɐtɾaɾ
ídolo	iðulu
idoso	iðozu
ignaro	iɡnaɾu
ignóbil	iɡnɔβiɫ
igreja	iɣɾɐʒɐ
igreja	iɣɾɐjʒɐ
igreja	iɣɾeʒɐ
igreja	iɣɾejʒɐ
igrejas	iɡɾɐjʒɐʃ
igual	iɣwaɫ
igualdade	iɣwaɫdaðɨ
igualha	iɣwaʎɐ
igualmente	iɣwaɫmẽtɨ
ilegal	ilɨɣaɫ
ilha	iʎɐ
ilharga	iʎaɾɣɐ
ílhavo	iʎɐvu
iludir	iluðiɾ
iluminação	iluminɐsɐ̃w̃
iluminar	iluminaɾ
ilusão	iluzɐ̃w̃
ilusionista	iluzjuniʃtɐ
ilustração	iluʃtɾɐsɐ̃w̃
ilustrado	iluʃtɾaðu
ilustrar	iluʃtɾaɾ
imagem	imaʒɐ̃j̃
imaginação	imɐʒinɐsɐ̃w̃
imaginar	imɐʒinaɾ
imaginário	imɐʒinaɾiu
imaginário	imɐʒinaɾju
imanência	imanẽsja
imanente	imanẽtʃi
imaterial	imɐtɨɾjaɫ
imbecil	ĩbɨsiɫ
imediatamente	imɨðjatɐmẽtɨ
imenso	imẽsu
imigração	imiɣɾɐsɐ̃w̃
imigrante	imiɣɾɐ̃tɨ
imitar	imitaɾ
imortal	imuɾtaɫ
imóvel	imɔvɛɫ
impaciente	ĩpɐsjẽtɨ
impacto	ĩpaktu
ímpar	ĩpaɾ
impedir	ĩpɨðiɾ
impenetrável	ĩpɨnɨtɾavɛɫ
impera	ĩpɛɾa
imperador	ĩpɨɾɐðoɾ
imperecibilidade	ĩperesibilidadʒi
imperialmente	ĩpɨɾjaɫmẽtɨ
império	ĩpɛɾju
impessoal	ĩmpswal
impessoalidade	ĩpesualidadʒi
impetuoso	ĩpe̞two̞zu
impingir	ĩpĩʒiɾ
implementar	ĩplemẽtaɾ
impopular	ĩpupulaɾ
impopularidade	ĩpupulɐɾiðaðɨ
impor	ĩpoɾ
importância	ĩpuɾtɐ̃sjɐ
importante	ĩpuɾtɐ̃tɨ
importar	ĩpuɾtaɾ
impossibilidade	ĩpusiβiliðaðɨ
impossibilitar	ĩpusiβilitaɾ
impossível	ĩpusivɛɫ
imposto	ĩpoʃtu
impraticabilidade	ĩpratʃikabilidadʒi
impraticável	ĩpratʃikavew
imprensa	ĩpɾẽsɐ
imprescritível	ĩpɾeskritʃivew
impressão	ĩpɾɨsɐ̃w̃
impressionado	ĩpɾɨsjunaðu
impressionante	ĩpɾɨsjunɐ̃tɨ
impressionar	ĩpɾɨsjunaɾ
impressora	ĩpɾɨsoɾɐ
imprevisto	ĩpɾɨviʃtu
imprimir	ĩpɾimiɾ
ímprobo	ĩpɾobu
improvável	ĩpɾuvavɛɫ
impulsionar	ĩpuɫsjunaɾ
impulsivamente	ĩpuɫsivɐmẽtɨ
imundo	imũdu
inacabado	inɐkɐβaðu
incapacidade	ĩkɐpasiðaðɨ
incapacitar	ĩkɐpasitaɾ
incapaz	ĩkɐpaʃ
incendiar	ĩsẽdjaɾ
incendiário	ĩsẽdjaɾju
incêndio	ĩsẽdiu
incêndio	ĩsẽdju
incensar	ĩsẽsaɾ
incenso	ĩsẽsu
incentivar	ĩsẽtivaɾ
incerteza	ĩsɨɾtezɐ
incitador	ĩsitɐðoɾ
inclinação	ĩklinɐsɐ̃w̃
inclinado	ĩklinaðu
inclinar	ĩklinaɾ
incluso	ĩkluzu
incolumidade	ĩkolumidadʒi
incómodo	ĩkɔmuðu
incomparável	ĩkõpɐɾaveɫ
inconstante	ĩkõʃtɐ̃tɨ
inconveniente	ĩkõvɨnjẽtɨ
incorretamente	ĩkuʁɛtɐmẽtɨ
incorreto	ĩkuʁɛtu
incrementar	ĩkremẽtaɾ
incrível	ĩkɾivɛɫ
incumprimento	ĩkũpɾimẽtu
indecente	ĩdɨsẽtɨ
indemne	ĩdẽnɨ
índia	ĩdjɐ
indicador	ĩdikɐðoɾ
indicar	ĩdikaɾ
indiferença	ĩdifɨɾẽsɐ
indiferente	ĩdifɨɾẽtɨ
indiscrição	ĩdiʃkɾisə̃ʊ
indiscrições	ĩdiʃkɾisʊ̃ɪʃ
indispensável	ĩdiʃpẽsavɛɫ
indissociável	ĩdʒisosiavew
indivíduo	ĩdividuu
indivíduo	ĩdividwu
indo	ĩdu
indolente	ĩdulẽtɨ
indústria	ĩduʃtɾjɐ
industrial	ĩduʃtɾjaɫ
inepto	inɛptu
inerência	ineɾẽsja
inexequibilidade	inezekwibilidadʒi
inexequível	inezekwivew
infame	ĩfamɨ
infâmia	ĩfɐmjɐ
infantaria	ĩfɐ̃tɐɾiɐ
infeção	ĩfɛsɐ̃w̃
infelizmente	ĩfɨliʒmẽtɨ
inferior	ĩfɨɾjoɾ
inferno	ĩfɛɾnu
infiltração	ĩfiltɾɐsɐ̃w̃
infindo	ĩfĩdu
inflamação	ĩflɐmɐsɐ̃w̃
inflamatório	ĩflɐmɐtɔɾju
inflamável	ĩflɐmavɛɫ
inflexível	ĩflɛksivɛɫ
influência	ĩflwẽsjɐ
informação	ĩfuɾmɐsɐ̃w̃
informações	ĩfuɾmɐsõj̃ʃ
infrassom	ĩfɾɐsõ
infrassónico	ĩfɾɐsɔniku
ingerência	ĩʒeɾẽsja
inglaterra	ĩɡlɐtɛʁɐ
inglês	ĩɡleʃ
ingratidão	ĩɡɾɐtiðɐ̃w̃
inhapa	iɲapɐ
inicial	inisjaɫ
inicialmente	inisjaɫmẽtɨ
início	inisju
inimigo	inimiɣu
inimizade	inimizaðɨ
iniquidade	inikwidadʒi
iníquo	inikwu
injeção	ĩʒɛsɐ̃w̃
injete	ĩʒɛtʃi
injúria	ĩʒuɾjɐ
inocência	inusẽsjɐ
inocente	inusẽtɨ
inovação	inuvɐsɐ̃w̃
inovar	inuvaɾ
inquisição	ĩkizisɐ̃w̃
insalubre	ĩsɐluβɾɨ
insano	ĩsɐnu
inscrição	ĩʃkɾisɐ̃w̃
insensato	ĩsẽsatu
insensibilidade	ĩsẽsiβɨliðaðɨ
insensivelmente	ĩsẽsivɛɫmẽtɨ
inseticida	ĩsɛtisiðɐ
inseto	ĩsɛtu
insígnia	ĩsiɣnjɐ
insistir	ĩsiʃtiɾ
insolvente	ĩsɔlvẽtɨ
insónia	ĩsɔnjɐ
inspiração	ĩʃpiɾɐsɐ̃w̃
inspirado	ĩʃpiɾaðu
inspirar	ĩspiɾar
inspirar	ĩʃpiɾaɾ
instalação	ĩʃtɐlɐsɐ̃w̃
instalado	ĩʃtɐlaðu
instalar	ĩʃtɐlaɾ
instância	ĩʃtɐ̃sjɐ
instante	ĩʃtɐ̃tɨ
instigador	ĩʃtiɣɐdoɾ
instrução	ĩʃtɾusɐ̃w̃
instruir	ĩʃtɾuiɾ
instrumento	ĩʃtɾumẽtu
instrutor	ĩʃtɾutoɾ
ínsua	ĩswɐ
insubordinação	ĩsuboɾdʒinasɐ̃w̃
insuficiente	ĩsufisjẽtɨ
insulina	ĩsulinɐ
insumo	ĩsumu
insuportável	ĩsupuɾtavɛɫ
insurreição	ĩsuʁɐjsɐ̃w̃
insuscetível	ĩsusetʃivew
intacto	ĩtaktu
inteiramente	ĩtɐjɾɐmẽtɨ
inteiramente	ĩtejɾɐmẽtɨ
inteiro	ĩtɐjɾu
intelectual	ĩtɨlɛktwaɫ
inteligência	ĩtɨliʒẽsjɐ
inteligente	ĩtɨliʒẽtɨ
intenção	ĩtẽsɐ̃w̃
intencionalmente	ĩtẽsjunaɫmẽtɨ
intensamente	ĩtẽsɐmẽtɨ
intento	ĩtẽtu
intercessor	ĩtɨɾsesoɾ
intercorrência	ĩteɾkoʁẽsja
interessante	ĩtɨɾɨsɐ̃tɨ
interessar	ĩtɨɾɨsaɾ
interesse	ĩtɨɾesɨ
interesseiro	ĩteɾesejɾu
interferência	ĩtɨɾfɨɾẽsjɐ
interior	ĩtɨɾioɾ
interiorano	ĩteɾjoɾɐnu
internação	ĩteɾnasɐ̃w̃
internação	ĩteχnasɐ̃w̃
internacional	ĩtɨɾnɐsjunaɫ
internet	ĩtɛɾnɛt
interrobang	ĩtɛʁubɐ̃ɡɨ
intimidade	ĩtimiðaðɨ
íntimo	ĩtimu
intransigência	ĩtrãŋziʒẽsja
introdução	ĩtɾʊdʊsə̃ʊ
introduções	ĩtɾʊdʊsʊ̃ɪʃ
introjetar	ĩtɾoʒetaɾ
intromete	ĩtɾomɛtʃi
inútil	inutiɫ
invadir	ĩvaðiɾ
invariavelmente	ĩvɐɾjavɛɫmẽtɨ
invasão	ĩvazɐ̃w̃
inveja	ĩvɛʒɐ
invenção	ĩvẽsɐ̃w̃
invencível	ĩvẽsivɛɫ
inventar	ĩvẽtaɾ
inverno	ĩvɛɾnu
investigação	ĩvɨʃtiɣɐsɐ̃w̃
investigador	ĩvɨʃtiɣaðoɾ
investigar	ĩvɨʃtiɣaɾ
inviabilidade	ĩviabilidadʒi
invisível	ĩvizivɛɫ
invólucro	ĩvɔlukɾu
ioga	jɔɣɐ
iogurte	jɔɣuɾtɨ
ionosfera	jonosfɛɾa
ionosfera	jonojʃfɛɾa
ipê	ipe
ípsilon	ipsilɔn
ípsilon	ipslɔn
ir	iɾ
ira	iɾɐ
irá	iɾa
iria	iɾiɐ
irlanda	iɾlɐ̃dɐ
irlandês	iɾlɐ̃deʃ
irmã	iɾmɐ̃
irmandade	iɾmɐ̃daðɨ
irmão	iɾmɐ̃w̃
irmãos	iɾmɐ̃w̃ʃ
ironicamente	iɾɔnikɐmẽtɨ
irracional	iʁɐsjunal
irracionalidade	iʁɐsjunaliðaðɨ
irrepreensível	iʁepɾeẽsivew
irresponsabilidade	iʁɨʃpõsɐβiliðaðɨ
irrupção	iʁupsɐ̃w̃
isenção	izẽsɐ̃w̃
isentar	izẽtaɾ
isento	izẽtu
islândia	iʒlɐ̃diɐ
isolação	izulɐsɐ̃w̃
isopor	izopoɾ
isopor	izopoʁ
isopor	izopoɻ
isqueiro	iʃkɐjɾu
israel	iʒʁɐɛɫ
isso	isu
istambul	iʃtɐ̃buɫ
istmo	iʃtmu
isto	iʃtu
itália	italjɐ
itamaraty	itamaɾatʃi
item	itɛm
item	itɐ̃j̃
itera	itɛra
iterar	iteɾaɾ
iterar	iteɾaχ
j	ʒɔta
já	ʒa
jaborandi	ʒɐβuɾɐ̃di
jacarandá	ʒɐkɐɾɐ̃da
jacaré	ʒɐkɐɾɛ
jacinto	ʒɐsĩtu
jacto	ʒaktu
jaez	ʒɐeʃ
jamais	ʒamajʃ
janeiras	ʒɐnɐjɾɐʃ
janeiras	ʒɐnejɾɐʃ
janeireiro	ʒɐnɐjɾɐjɾu
janeireiro	ʒɐnejɾejɾu
janeirento	ʒɐnɐjɾẽtu
janeirento	ʒɐnejɾẽtu
janeiro	ʒɐnɐjɾu
janeiro	ʒɐnejɾu
janela	ʒɐnɛlɐ
janelamento	ʒɐnɨlɐmẽtu
janelão	ʒɐnɨlɐ̃w̃
janelar	ʒɐnɨlaɾ
janelas	ʒɐnɛlɐʃ
janeleiro	ʒɐnɨlɐjɾu
janeleiro	ʒɐnɨlejɾu
janelinha	ʒɐnɨliɲɐ
janelo	ʒɐnelu
jangada	ʒɐ̃ɡaðɐ
jano	ʒɐnu
janota	ʒɐnɔtɐ
janota	ʒɐnɔtɐ
janotar	ʒanotaɾ
janotar	ʒanotaχ
jantar	ʒɐ̃taɾ
japa	ʒapɐ
japão	ʒɐpɐ̃w̃
japonês	ʒɐpuneʃ
japonesa	ʒɐpunezɐ
jaqueta	ʒɐketɐ
jardim	ʒɐɾðĩ
jardinagem	ʒɐɾðinaʒɐ̃j̃
jardinar	ʒɐɾðinaɾ
jardineiro	ʒɐɾðinɐjɾu
jargão	ʒɐɾɣɐ̃w̃
jasmim	ʒɐʒmĩ
jaspe	ʒaʃpɨ
jato	ʒatu
javali	ʒɐvɐli
jeito	ʒɐjtu
jejuar	ʒɨʒwaɾ
jejum	ʒɨʒũ
jejum	ʒəʒũ
jesus	ʒɨzuʃ
joalharia	ʒwɐʎɐɾiɐ
joalheiro	ʒwɐʎɐjɾu
joaninha	ʒwɐniɲɐ
joão	ʒwɐ̃w̃
job	dʒɔbi
joelho	ʒwɐʎu
joelho	ʒwɐjʎu
joelhos	ʒwɐjʎuʃ
jogador	ʒuɣɐðoɾ
jogar	ʒuɣaɾ
jogo	ʒoɡu
jogo	ʒɔɡu
jogral	ʒuɣɾaɫ
joguetar	ʒoɡetaɾ
joguetar	ʒoɡetaχ
joguete	ʒoɡɛtʃi
joia	ʒɔjɐ
joio	ʒoju
jóquer	ʒɔkɛɾ
jorge	ʒɔɾʒɨ
jornais	ʒuɾnajʃ
jornal	ʒuɾnaɫ
jornaleiro	ʒuɾnɐlɐjɾu
jornaleiro	ʒuɾnɐlejɾu
jornalismo	ʒuɾnɐliʒmu
jornalista	ʒuɾnɐliʃtɐ
jornalístico	ʒuɾnɐliʃtiku
jota	ʒɔtɐ
jovem	ʒɔvɐ̃j̃
jovem	ʒɔvẽj̃
juba	ʒuβɐ
judaico	ʒudajku
judaísmo	ʒuðɐiʃmu
judeu	ʒudew
judicial	ʒuðisjaɫ
jugo	ʒuɣu
juiz	ʒuiʃ
juizado	ʒuizadu
juízo	ʒwizu
juju	ʒuʒu
julgamento	ʒuɫɣɐmẽtu
julgar	ʒuɫɣaɾ
julho	ʒuʎu
juliet	ʒuliɛtʃi
jumento	ʒumẽtu
junção	ʒũsɐ̃w̃
junho	ʒuɲu
júnior	ʒunjɔɾ
junta	ʒũtɐ
juntar	ʒũtaɾ
juntas	ʒũtɐʃ
junto	ʒũtu
juntos	ʒũtuʃ
júpiter	ʒupitɛɾ
jura	ʒuɾa
juramento	ʒuɾɐmẽtu
justamente	ʒuʃtɐmẽtɨ
justiça	ʒuʃtisɐ
justo	ʒuʃtu
juventude	ʒuvẽtuðɨ
k	kapɐ
k	kapa
kamikaze	kamikazɨ
karaoke	kaɾaɔkɨ
kawaii	kɐwɐji
kazatchok	kɐzɐt͡ʃɔkɨ
kilobit	kilobit͡ʃi
kilobit	kilobiti
kilobyte	kilobajtʃi
kombi	kõbi
kombi	kombi
kuduro	kuduru
kyat	kjatɨ
la	lɐ
lá	la
lã	lɐ̃
lábia	laβjɐ
lábio	laβiu
lábio	laβju
lábios	laβjuʃ
laboratório	lɐβuɾɐtɔɾju
laçar	lɐsaɾ
lacera	lasɛɾa
laço	lasu
lacração	lakɾasɐ̃w̃
lacrau	lɐkɾaw
lácteo	laktju
ladainha	lɐðɐiɲɐ
ladeira	lɐðɐjɾɐ
ladeira	lɐðejɾɐ
lado	laðu
lados	laðuʃ
ladrão	lɐðɾɐ̃w̃
ladrar	lɐðɾaɾ
lagar	lɐɣaɾ
lagarta	lɐɣaɾtɐ
lagartixa	lɐɣɐɾtiʃɐ
lagarto	lɐɣaɾtu
lago	laɣu
lagoa	lɐɣoɐ
lagoa	lɐɣoɐ
lagos	laɣuʃ
lagos	laɣuʃ
lágrima	laɣɾimɐ
lágrimas	laɣɾimɐʃ
laico	lajku
lama	lɐmɐ
lamego	lɐmeɣu
lamento	lɐmẽtu
lâmina	lɐminɐ
lâmpada	lɐ̃pɐðɐ
lamparina	lɐ̃pɐɾinɐ
lampejo	lɐ̃peʒu
lampejo	lɐ̃pɛʒu
lampião	lɐ̃piɐ̃w̃
lampião	lɐ̃pjɐ̃w̃
lamúria	lamuɾja
lança	lɐ̃sɐ
lançando	lɐ̃sɐ̃du
lançar	lɐ̃saɾ
lancha	lɐ̃ʃɐ
lanche	lɐ̃ʃɨ
lanço	lɐ̃su
lançou	lɐ̃sow
lanterna	lɐ̃tɛɾnɐ
lapa	lapɐ
lápis	lapiʃ
laquê	lake
lar	laɾ
laranja	lɐɾɐ̃ʒɐ
lareira	lɐɾɐjɾɐ
larga	laɾɣɐ
largamente	laɾɣɐmẽtɨ
largar	lɐɾɣaɾ
largas	laɾɣɐʃ
largo	laɾɡu
largos	laɾɣuʃ
largura	lɐɾɣuɾɐ
las	lɐʃ
lasso	lasu
lata	latɐ
latão	lɐtɐ̃w̃
latim	lɐtĩ
lato	latu
lava	lavɐ
lavagem	lɐvaʒɐ̃j̃
lavanda	lɐvɐ̃dɐ
lavar	lɐvaɾ
lavrar	lɐvɾaɾ
lazer	lɐzeɾ
lê	le
lealdade	ljaɫdaðɨ
leão	ljɐ̃w̃
lebre	lɛβɾɨ
lecionar	lesjonaɾ
lecionar	lesjonaχ
lediça	lɨðisɐ
ledice	lɨðisɨ
ledo	leðu
legal	lɨɣaɫ
legislação	lɨʒiʒlɐsɐ̃w̃
legislar	lɨʒiʒlaɾ
legislativo	lɨʒiʒlɐtivu
legítimo	lɨʒitimu
lei	lɐj
lei	lej
leigo	lejɡu
leilão	lɐjlɐ̃w̃
leilão	lejlɐ̃w̃
leira	lɐjɾɐ
leira	lejɾɐ
leitão	lɐjtɐ̃w̃
leitão	lejtɐ̃w̃
leite	lɐjtɨ
leito	lɐjtu
leito	lejtu
leitor	lɐjtoɾ
leituga	lɐjtuɣɐ
leituga	lejtuɣɐ
leitura	lɐjtuɾɐ
lembrança	lẽbɾɐ̃sɐ
lembrar	lẽbɾaɾ
lembrava	lẽbɾavɐ
lembrou	lẽbɾow
lémure	lɛmuɾɨ
lenço	lẽsu
lençol	lẽsɔɫ
lenda	lẽdɐ
lendo	lẽdu
lene	leni
lengalenga	lẽɡɐlẽɡɐ
lenha	leɲɐ
lenha	lejɲɐ
lenha	lɐɲɐ
lenha	lɐjɲɐ
leniência	leniẽsja
lenta	lẽtɐ
lentamente	lẽtɐmẽtɨ
lento	lẽtu
lentos	lẽtuʃ
lepra	lɛpɾɐ
leque	lɛkɨ
ler	leɾ
lésbica	lɛsbikə
lésbica	lɛʃbikə
lésbico	lɛsbiku
lésbico	lɛʃbiku
leste	lɛʃtɨ
leste	leʃtɨ
lesto	lɛʃtu
letónia	lɨtɔnjɐ
letra	letɾɐ
letras	letɾɐʃ
leu	lew
léu	lɛw
leva	lɛvɐ
levado	lɨvaðu
levando	lɨvɐ̃du
levantando	lɨvɐ̃tɐ̃du
levantar	lɨvɐ̃taɾ
levar	lɨvaɾ
levava	lɨvavɐ
leve	lɛvɨ
levou	lɨvow
lezíria	lɨziɾiɐ
lha	ʎɐ
lhas	ʎɐʃ
lhe	ʎɨ
lhe	lɨ
lhes	ʎɨʃ
lho	ʎu
lhos	ʎuʃ
libélula	libɛlulɐ
liberação	liβɨɾɐsɐ̃w̃
liberal	liβɨɾaɫ
liberdade	liβɨɾðaðɨ
liberdade	libɨɾdadɨ
libertação	liβɨɾtɐsɐ̃w̃
libertar	liβɨɾtaɾ
libra	liβɾɐ
lição	lisɐ̃w̃
licença	lisẽsɐ
liceu	lisew
lições	lɪsʊ̃ɪʃ
licranço	likɾɐ̃su
lidar	liðaɾ
líder	liðɛɾ
lidera	lidɛɾa
liderança	liðɨɾɐ̃sɐ
liderar	liðɨɾaɾ
lídimo	liðimu
ligação	liɣɐsɐ̃w̃
ligado	liɣaðu
ligar	liɣaɾ
lilongwe	lilõɡwɛ
lima	lima
lima	limɐ
limão	limɐ̃w̃
limitação	limitɐsɐ̃w̃
limitado	limitaðu
limitar	limitaɾ
limítrofe	lɨmitɾufɨ
limoeiro	limwɐjɾu
limoeiro	limwejɾu
limpando	lĩpɐ̃du
limpar	lĩpaɾ
limpeza	lĩpezɐ
limpo	lĩpu
lince	lĩsɨ
linda	lĩdɐ
lindo	lĩdu
lindos	lĩduʃ
lingerie	lɐ̃ʒeʁi
língua	lĩɡwɐ
linguagem	lĩɡwaʒɐ̃j̃
linguagens	lĩŋwaʒẽʃ
lingual	lĩɡwaɫ
linguiça	lĩɡuisɐ
linguiça	lĩɡwisɐ
linha	liɲɐ
linhas	liɲɐʃ
linho	liɲu
lípsia	lipsjɐ
líquido	likiðu
lírico	liɾiku
lírio	liɾju
lisboa	liʒboɐ
liso	lizu
lista	liʃtɐ
listagem	listaʒẽj̃
lisura	lizuɾa
literatura	litɨɾɐtuɾɐ
litigar	litʃiɡaɹ
litigar	litʃiɡaχ
lítio	litiu
lituânia	litwɐnjɐ
lívido	liviðu
livrar	livɾaɾ
livraria	livɾɐɾiɐ
livre	livɾɨ
livreiro	livrɐjɾu
livremente	livɾɨmẽtɨ
livro	livɾu
livros	livɾʊʃ
lixa	liʃɐ
lixo	liʃu
lo	lu
loa	loɐ
lobo	loβu
lobo	lɔβu
local	lukaɫ
localmente	lukaɫmẽtɨ
lodo	loðu
lógia	lɔʒjɐ
lógica	lɔʒikɐ
lógico	lɔʒiku
logo	lɔɣu
logo	lɔɣu
logo	loɣu
loiça	lojsɐ
loiro	lojɾu
loja	lɔʒɐ
lojista	luʒiʃtɐ
lombo	lõbu
londres	lõdɾɨʃ
longa	lõɡɐ
longanimidade	lõɡɐnimidadʒi
longas	lõɡɐʃ
longe	lõʒɨ
longínquo	lõʒĩkwu
longitude	lõʒituðɨ
longo	lõɡu
longos	lõɡuʃ
lontra	lõtɾɐ
lopes	lɔpɨʃ
los	luʃ
losango	lozɐ̃ɡu
lotado	lutaðu
lotar	lutaɾ
lotear	lutjaɾ
lótus	lɔtuʃ
louça	lowsɐ
louça	losɐ
louco	lowku
loucura	lowkuɾɐ
loulé	lolɛ
loureiro	lowɾɐjɾu
loureiro	lowɾejɾu
loures	lowɾɨʃ
lourinhã	loɾiɲɐ̃
louro	lowɾu
lousa	lowzɐ
lousã	lowzɐ̃
lousada	lowzaðɐ
louvar	lowvaɾ
louvor	lowvoɾ
lua	luɐ
luanda	lwɐ̃dɐ
luar	lwaɾ
lucerna	lusɛɾnɐ
lúcia	lusjɐ
lucrar	lukɾaɾ
lucro	lukɾu
lugar	luɣaɾ
lugares	luɣaɾɨʃ
luge	luːʒ
lume	lumɨ
luminoso	luminozu
lunar	lunaɾ
lunático	lunatiku
lupa	lupɐ
lusitânia	luzitɐnjɐ
lusitano	luzitɐnu
luso	luzu
luso	luzu
lusofobia	luzɔfuβiɐ
lustre	luʃtɾɨ
luta	lutɐ
lutador	lutɐðoɾ
lutar	lutaɾ
luto	lutu
luva	luvɐ
luvas	luvɐʃ
luxemburgo	luʃẽbuɾɣu
luxo	luʃu
luz	luʃ
luzerna	luzɛɾnɐ
luzes	luzɨʃ
luzidio	luzidiu
luzir	luziɾ
má	ma
maça	masɐ
maçã	mɐsɐ̃
macaco	mɐkaku
maçada	mɐsaðɐ
maçaneta	mɐsɐnetɐ
maçante	mɐsɐ̃tɨ
mação	mɐsɐ̃w
mação	mɐsɐ̃w
machado	mɐʃaðu
machico	mɐʃiku
machista	mɐʃiʃtɐ
macho	maʃu
maciço	mɐsisu
macieira	mɐsjɐjɾɐ
macio	mɐsiu
macla	maklɐ
maço	masu
maconha	makoɲa
mácula	makulɐ
madalena	mɐðɐlenɐ
madeira	mɐðɐjɾɐ
madeira	mɐðejɾɐ
madeira	mɐðɐjɾɐ
madrasta	mɐðɾaʃtɐ
madre	maðɾɨ
madrepérola	maðɾɨpɛɾulɐ
madressilva	maðɾɨsilvɐ
madrigal	mɐðɾiɣaɫ
madrinha	mɐðɾiɲɐ
madrugada	mɐðɾuɣaðɐ
madrugar	mɐðɾuɣaɾ
mãe	mɐ̃j̃
mães	mɐ̃j̃ʃ
mafra	mafɾɐ
mafra	mafɾɐ
magia	maʒia
mágico	maʒiku
magistério	maʒistɛɾju
magistério	maʒijʃtɛɾju
magnífico	maɡnifiku
